100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.74 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.78 0.82 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.37 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.62 71.95 76.34 80.57 84.80 88.83 92.55 95.92 99.18 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.41 32.79 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.78 0.82 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.37 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.62 71.95 76.29 80.57 84.80 88.88 92.55 95.97 99.18 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.74 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.78 0.82 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.32 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.62 72.00 76.29 80.62 84.85 88.88 92.61 95.97 99.18 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.74 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.78 0.76 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.32 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.62 71.95 76.29 80.62 84.85 88.93 92.66 96.02 99.18 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.74 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.78 0.66 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.26 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.62 71.95 76.24 80.62 84.91 88.93 92.66 96.02 99.18 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.41 32.74 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.84 0.61 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.21 24.43 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.57 71.95 76.29 80.67 84.91 88.99 92.71 96.07 99.18 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.69 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.89 0.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.21 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.62 71.95 76.29 80.67 84.96 88.99 92.71 96.07 99.08 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.69 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.89 0.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.21 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.62 71.90 76.29 80.72 84.96 89.04 92.76 96.07 98.98 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.69 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.94 0.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.16 24.48 28.81 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.57 71.90 76.34 80.72 85.01 89.04 92.76 96.12 98.93 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.46 32.69 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.94 0.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.11 24.53 28.86 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.57 71.90 76.34 80.78 85.01 89.09 92.76 96.12 98.88 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.51 32.64 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.94 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.06 24.53 28.86 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.57 71.90 76.34 80.78 85.01 89.09 92.81 96.12 98.88 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.51 32.64 28.81 24.12 19.63 15.35 11.27 7.60 4.33 1.99 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.01 24.53 28.86 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.57 71.85 76.39 80.78 85.06 89.09 92.81 96.12 98.88 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.51 32.59 28.81 24.12 19.63 15.35 11.27 7.60 4.39 1.99 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 21.01 24.53 28.86 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.57 71.85 76.39 80.83 85.06 89.14 92.81 96.18 98.83 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.67 92.40 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.51 32.59 28.81 24.12 19.63 15.35 11.27 7.60 4.39 2.04 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 20.96 24.58 28.91 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.52 71.85 76.39 80.83 85.11 89.14 92.86 96.18 98.83 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.61 92.20 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.51 32.59 28.81 24.12 19.63 15.35 11.27 7.60 4.44 2.04 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 20.91 24.58 28.91 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.52 71.85 76.44 80.83 85.11 89.14 92.86 96.18 98.83 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.51 92.10 88.73 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.56 32.59 28.81 24.12 19.63 15.35 11.27 7.60 4.44 2.04 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 20.86 24.58 28.91 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.47 71.85 76.44 80.88 85.11 89.19 92.86 96.18 98.83 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.41 92.04 88.42 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.56 32.53 28.81 24.12 19.63 15.35 11.27 7.60 4.49 2.04 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 20.81 24.58 28.91 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.52 71.85 76.44 80.88 85.16 89.19 92.91 96.18 98.83 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.36 91.99 88.32 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.56 32.48 28.81 24.12 19.63 15.35 11.27 7.60 4.49 2.09 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 20.75 24.63 28.96 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.47 71.90 76.44 80.88 85.16 89.19 92.91 96.18 98.83 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.22 95.36 91.94 88.27 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.56 32.48 28.81 24.12 19.63 15.35 11.27 7.60 4.49 2.09 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 20.75 24.63 28.96 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.47 71.90 76.49 80.88 85.16 89.24 92.91 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.16 95.31 91.89 88.22 84.65 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.56 32.43 28.81 24.12 19.63 15.35 11.27 7.60 4.54 2.09 0.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 2.96 5.92 9.38 13.26 17.44 20.75 24.63 28.96 33.71 38.70 43.70 48.70 53.80 58.80 63.79 67.41 71.90 76.49 80.93 85.16 89.24 92.91 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.11 95.26 91.89 88.17 84.45 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.61 32.38 28.81 24.12 19.63 15.35 11.27 7.60 4.54 2.09 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.87 2.96 5.92 9.38 13.26 17.44 20.70 24.63 28.96 33.71 38.70 43.70 48.70 53.80 58.80 63.74 67.41 71.90 76.49 80.93 85.21 89.24 92.96 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.11 95.26 91.89 88.17 84.29 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.61 32.43 28.81 24.12 19.63 15.35 11.27 7.60 4.54 2.09 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.87 2.96 5.92 9.38 13.26 17.44 20.70 24.68 28.96 33.71 38.70 43.70 48.70 53.80 58.80 63.59 67.36 71.90 76.49 80.93 85.21 89.24 92.96 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.06 95.26 91.84 88.12 84.24 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.61 32.38 28.81 24.12 19.63 15.35 11.27 7.65 4.59 2.14 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.87 2.96 5.92 9.38 13.26 17.44 20.70 24.68 29.02 33.71 38.70 43.70 48.70 53.80 58.80 63.59 67.41 71.95 76.54 80.93 85.21 89.29 92.96 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.06 95.21 91.84 88.12 84.19 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.61 32.38 28.81 24.12 19.63 15.35 11.27 7.65 4.59 2.14 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.87 2.96 5.92 9.38 13.26 17.44 20.70 24.68 29.02 33.71 38.70 43.70 48.70 53.80 58.80 63.54 67.36 71.95 76.54 80.98 85.21 89.29 92.96 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.01 95.21 91.84 88.07 84.14 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.61 32.33 28.81 24.12 19.63 15.35 11.27 7.65 4.59 2.14 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.87 2.96 5.92 9.38 13.26 17.44 20.70 24.68 29.02 33.71 38.70 43.70 48.70 53.80 58.80 63.44 67.36 71.95 76.54 80.98 85.26 89.29 92.96 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.01 95.21 91.79 88.07 84.09 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.66 32.28 28.81 24.12 19.63 15.35 11.27 7.70 4.64 2.14 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.92 2.96 5.92 9.38 13.26 17.44 20.70 24.68 29.02 33.71 38.70 43.70 48.70 53.80 58.80 63.39 67.31 71.95 76.54 80.98 85.26 89.29 92.96 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 98.01 95.16 91.79 88.07 84.09 80.37 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.66 32.28 28.81 24.12 19.63 15.35 11.27 7.70 4.64 2.14 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.92 2.96 5.92 9.38 13.26 17.44 20.70 24.73 29.07 33.71 38.70 43.70 48.70 53.80 58.80 63.39 67.31 71.95 76.54 80.98 85.26 89.29 93.01 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.96 95.16 91.79 88.07 84.04 80.27 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.66 32.28 28.81 24.12 19.63 15.35 11.27 7.70 4.64 2.14 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.92 3.01 5.92 9.38 13.26 17.44 20.70 24.73 29.07 33.71 38.70 43.70 48.70 53.80 58.80 63.34 67.26 72.00 76.59 80.98 85.26 89.34 93.01 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.96 95.16 91.79 88.02 84.04 80.11 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.66 32.28 28.81 24.12 19.63 15.35 11.27 7.75 4.64 2.14 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.92 3.01 5.92 9.38 13.26 17.44 20.70 24.73 29.07 33.71 38.70 43.70 48.70 53.80 58.80 63.34 67.26 72.00 76.59 81.03 85.26 89.34 93.01 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.96 95.16 91.74 88.02 83.99 80.01 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.66 32.28 28.81 24.12 19.63 15.35 11.27 7.75 4.69 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.92 3.01 5.92 9.38 13.26 17.44 20.70 24.73 29.07 33.71 38.70 43.70 48.70 53.80 58.80 63.28 67.26 72.00 76.59 81.03 85.31 89.34 93.01 96.23 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.96 95.16 91.74 88.02 83.99 79.96 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.66 32.28 28.81 24.12 19.63 15.35 11.27 7.75 4.69 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 3.01 5.92 9.38 13.26 17.44 20.70 24.73 29.07 33.71 38.70 43.70 48.70 53.80 58.80 63.28 67.26 72.00 76.59 81.03 85.31 89.34 93.01 96.28 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.96 95.10 91.74 88.02 83.99 79.91 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.72 32.28 28.81 24.12 19.63 15.35 11.27 7.80 4.69 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 3.06 5.92 9.38 13.26 17.24 20.70 24.73 29.12 33.71 38.70 43.70 48.70 53.80 58.80 63.23 67.31 72.00 76.59 81.03 85.31 89.34 93.01 96.28 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.91 95.10 91.74 88.02 83.99 79.91 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.72 32.33 28.81 24.12 19.63 15.35 11.27 7.80 4.69 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 3.06 5.92 9.38 13.26 17.13 20.70 24.78 29.12 33.71 38.70 43.70 48.70 53.80 58.80 63.13 67.31 72.00 76.59 81.03 85.31 89.34 93.01 96.28 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.91 95.10 91.74 87.97 83.94 79.86 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.72 32.33 28.81 24.12 19.63 15.35 11.32 7.80 4.69 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 3.06 5.92 9.38 13.26 17.03 20.70 24.78 29.12 33.71 38.70 43.70 48.70 53.80 58.80 63.13 67.31 72.00 76.64 81.08 85.31 89.39 93.01 96.28 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.95 97.91 95.10 91.74 87.97 83.94 79.86 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.72 32.33 28.81 24.12 19.63 15.35 11.32 7.85 4.74 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 3.06 5.92 9.38 13.26 16.98 20.70 24.78 29.12 33.71 38.70 43.70 48.70 53.80 58.80 63.08 67.31 72.06 76.64 81.08 85.31 89.39 93.01 96.28 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.90 97.91 95.10 91.74 87.97 83.94 79.81 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.72 32.33 28.51 24.12 19.63 15.35 11.32 7.85 4.74 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 3.06 5.92 9.38 13.26 16.98 20.70 24.78 29.12 33.71 38.70 43.70 48.70 53.80 58.80 63.08 67.31 72.06 76.64 81.08 85.36 89.39 93.06 96.28 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.90 97.91 95.10 91.69 87.97 83.94 79.81 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.72 32.33 28.30 24.12 19.63 15.35 11.37 7.85 4.74 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.02 3.11 5.97 9.38 13.26 16.93 20.70 24.78 29.12 33.71 38.70 43.70 48.70 53.80 58.80 63.03 67.31 72.06 76.64 81.08 85.36 89.39 93.06 96.28 98.78 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 99.90 97.91 95.10 91.69 87.97 83.89 79.76 75.88 71.19 66.29 61.30 56.30 51.30 46.20 41.20 36.72 32.33 28.25 24.12 19.63 15.35 11.37 7.85 4.74 2.19 0.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.02 3.11 5.97 9.38 13.26 16.93 20.70 24.78 29.17 33.71 38.70 43.70 48.70 53.80 58.80 63.03 67.31 72.06 76.64 81.08 85.36 89.39 93.06 96.28 98.73 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00 100.00
